symbol,setup,side,score,opened_at,closed_at,entry,exit,net_pnl,r_multiple,fees,funding_cost,reason
BNBUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,89.0971136117638,2022-08-03T16:00:00+00:00,2022-08-09T12:00:00+00:00,298.109808,312.4564787827997,4.180831389517429,0.8109367905275996,0.15295287415472703,0.15869382241622232,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.87551486496137,2022-08-14T04:00:00+00:00,2022-08-15T04:00:00+00:00,0.59045904,0.5576778710240904,-5.229984072252798,-1.0026220478119174,0.1418017022380346,0.027346944483461186,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.19708652822727,2022-08-16T12:00:00+00:00,2022-08-17T20:00:00+00:00,0.085678567,0.08052979919470199,-5.210810278122097,-1.0039793656957945,0.13033548496181924,0.03359324754957695,STOP
LINKUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,86.12336671880828,2022-08-19T00:00:00+00:00,2022-08-23T16:00:00+00:00,7.6422357,7.277748793809171,3.73786682214337,0.7238172908042059,0.13051016114818914,0.11698614519460582,STOP
LTCUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.6942858369355,2022-09-10T16:00:00+00:00,2022-09-12T00:00:00+00:00,64.056405,60.51586280085051,-5.205556490871076,-1.004392316267638,0.14151650035364383,0.036384656155283385,STOP
LTCUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.1023125216962,2022-09-13T12:00:00+00:00,2022-09-13T16:00:00+00:00,66.32663199999999,62.34079937659199,-5.143907782554688,-0.997506873786408,0.12949693077943128,0.0,STOP
ETHUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,87.92279358898283,2022-09-18T20:00:00+00:00,2022-09-22T16:00:00+00:00,1379.7120149999998,1327.0379512279528,3.0230028053850386,0.5891593189222502,0.13361663953785036,0.09364908737503597,STOP
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,86.80570729646756,2022-10-05T20:00:00+00:00,2022-10-10T20:00:00+00:00,0.49734973,0.509263740402813,1.7350245209274318,0.33714937248859606,0.13482971747696,0.12490678936382382,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,88.03783296050436,2022-10-13T00:00:00+00:00,2022-10-13T12:00:00+00:00,0.38086191,0.3682557766451686,3.778315127796883,0.7329653115668209,0.18918613723712308,0.012023109796061695,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,90.14559171578186,2022-10-13T08:00:00+00:00,2022-10-14T00:00:00+00:00,15.158484,15.927727686741209,-5.2012158402190956,-1.002777591529408,0.16226531222474505,0.019781247100003695,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,86.27611425229865,2022-10-20T00:00:00+00:00,2022-10-24T00:00:00+00:00,0.34936506,0.36435599378970185,-5.279124004391512,-1.025526573873321,0.18861332271489573,0.1384887788945025,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.38299505787283,2022-10-27T20:00:00+00:00,2022-10-28T00:00:00+00:00,0.08285828499999999,0.07787899922120999,-5.108556611900345,-0.9975068737864088,0.12860697157084602,0.0,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.37340038221834,2022-10-31T12:00:00+00:00,2022-11-02T04:00:00+00:00,19.3509349,18.1880598181194,-5.124305519427953,-1.0055974886731391,0.12796553988005216,0.041228009205101994,STOP
BNBUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,89.47943082655578,2022-10-31T12:00:00+00:00,2022-11-07T00:00:00+00:00,330.723069,334.5652700693715,0.6780948996861353,0.13306984246375775,0.13458508564414162,0.158896791264653,STOP
LTCUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,92.07324754185345,2022-11-03T04:00:00+00:00,2022-11-07T16:00:00+00:00,63.376337,68.1696990513297,7.159402482858486,1.1759353059375828,0.16358575833409947,0.128070240633269,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,86.33229969325474,2022-11-27T08:00:00+00:00,2022-11-27T20:00:00+00:00,0.09688968799999999,0.0984420900784728,1.1822160004361517,0.23154609183622846,0.1332466305469957,0.008261728191228513,STOP
LINKUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.57139423342753,2022-11-26T16:00:00+00:00,2022-11-28T00:00:00+00:00,7.1717171,6.7407399325926,-5.129679860815649,-1.0039793656957934,0.12830620895282957,0.03307021292599476,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.22424392316552,2022-12-05T12:00:00+00:00,2022-12-05T16:00:00+00:00,0.10665066399999999,0.10024159899758399,-5.076921536215894,-0.9975068737864083,0.12781056436852323,0.0,STOP
LINKUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,92.7628568775579,2022-12-12T04:00:00+00:00,2022-12-13T12:00:00+00:00,6.5633436000000005,6.849216522281499,-6.122622691505767,-1.0074956383059996,0.2195515405726941,0.05371801451589008,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,89.68843942091131,2022-12-12T04:00:00+00:00,2022-12-13T12:00:00+00:00,0.08740125900000001,0.09265459907345401,-5.0932415920859935,-1.005729527508091,0.13505297483914885,0.03277816161866157,STOP
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,87.56468017943212,2022-12-19T04:00:00+00:00,2022-12-26T04:00:00+00:00,0.34106589000000004,0.35073507,-3.59437192017172,-0.7177050059286251,0.1818536952586669,0.23534694518328403,TIME_STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,92.31959623176049,2022-12-27T16:00:00+00:00,2022-12-28T12:00:00+00:00,10.748925,10.241552393820205,5.922932242000298,0.9890989949189712,0.2036321495736257,0.026069282064067008,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,91.98799675268108,2022-12-29T20:00:00+00:00,2022-12-30T00:00:00+00:00,8.776122299999999,9.303619906963798,-5.022055345366353,-0.9992570355987033,0.13402794497339965,0.0,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,89.88144896209815,2022-12-28T04:00:00+00:00,2023-01-02T04:00:00+00:00,0.071752824,0.07163083128369167,-0.14949891618171168,-0.02973920134420707,0.17089866742440088,0.16035381588572215,STOP
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,87.34742888233014,2023-01-02T04:00:00+00:00,2023-01-02T08:00:00+00:00,0.32806719,0.3469743168856102,-4.989879209344127,-0.9991885212127356,0.13856524304301437,0.0,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,92.24505415078517,2023-01-03T16:00:00+00:00,2023-01-04T12:00:00+00:00,12.820281900000001,13.160241010383388,2.382803032392477,0.39961285442409633,0.1564229670099523,0.01929701857444635,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,92.38894241281149,2023-01-06T04:00:00+00:00,2023-01-09T00:00:00+00:00,0.27332733,0.33197137548557354,29.73206233312299,4.974349419898008,0.24848358033843576,0.11220468992786216,TARGET
BNBUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,89.08698969882907,2023-01-08T16:00:00+00:00,2023-01-09T20:00:00+00:00,266.92668999999995,275.88886418747137,6.9157858914895645,1.377003943475022,0.3554986354527394,0.06555546814812507,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.3212606108399,2023-01-09T00:00:00+00:00,2023-01-09T20:00:00+00:00,0.29752975,0.3114820896443855,4.198962658056795,0.8111963410878452,0.15260567836337113,0.018638689092870087,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.94113728235662,2023-01-10T16:00:00+00:00,2023-01-12T00:00:00+00:00,12.6992698,16.333013175348217,25.856660032237286,4.986694311319342,0.1665657052370873,0.03642949526272441,TARGET
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.82964017025034,2023-01-24T04:00:00+00:00,2023-01-24T20:00:00+00:00,18.7078706,17.5836398241636,-5.318362898354086,-1.0007431197410992,0.13345583082550325,0.017198749684972266,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.79031171956717,2023-01-31T20:00:00+00:00,2023-02-01T08:00:00+00:00,0.097079707,0.09124579908754199,-5.283194976943585,-0.9991249967637562,0.13278805580306347,0.008556346016447669,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.14622950743471,2023-02-04T20:00:00+00:00,2023-02-05T12:00:00+00:00,0.097579757,0.091715799082842,-5.265315717842891,-1.0007431197411012,0.13212469647394098,0.017027203441035414,STOP
ETHUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,90.72385912603784,2023-02-13T12:00:00+00:00,2023-02-14T12:00:00+00:00,1485.5014350000001,1544.4474212947187,-5.2649007640410215,-1.005696471386308,0.20645120169968523,0.037956526363294274,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,88.8810101583753,2023-02-13T12:00:00+00:00,2023-02-14T12:00:00+00:00,0.35146485,0.36884055414712213,-5.260109906639993,-1.0047813262394065,0.16785974174360824,0.030714471222875517,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,88.24915068121842,2023-02-19T16:00:00+00:00,2023-02-22T04:00:00+00:00,25.30253,23.816557551638162,-5.22937478820998,-1.0090537329956408,0.1331772041437953,0.060027686277136616,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,86.13394818827203,2023-03-01T00:00:00+00:00,2023-03-10T12:00:00+00:00,17.0792919,15.006945730445343,11.762192603979774,2.281127130078453,0.15104826566588797,0.2814069718934587,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,87.5473125757007,2023-03-08T08:00:00+00:00,2023-03-10T12:00:00+00:00,19.178082,17.5481792844642,6.95525821229012,1.3407083419265082,0.12860326848709056,0.050366494075114655,STOP
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,88.0996098839994,2023-03-21T16:00:00+00:00,2023-03-22T00:00:00+00:00,0.42884288000000004,0.45791793034732803,5.610472510478355,1.0686828833120607,0.1405271973379863,0.008494975099478353,STOP
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.40988795245771,2023-03-27T12:00:00+00:00,2023-03-29T12:00:00+00:00,0.47734772999999997,0.5468801403866129,12.24240578868463,2.3195393680389427,0.14659807320270662,0.05124220363135937,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.51402589316423,2023-03-31T16:00:00+00:00,2023-04-02T00:00:00+00:00,0.40634063,0.38360747275941953,-5.362280003068216,-1.0043304573027143,0.14403215142514647,0.03704427857090105,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.12456904726092,2023-04-02T04:00:00+00:00,2023-04-02T12:00:00+00:00,0.08420841999999999,0.07914799920851999,-5.307699281613448,-0.9991249967637548,0.13340394807849876,0.00859603171999692,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.23037561972355,2023-04-03T20:00:00+00:00,2023-04-05T16:00:00+00:00,0.09696969600000001,0.091142399088576,-5.31539636315232,-1.0055974886731394,0.13273751198253775,0.04276544584587403,STOP
